question_id,sample_index,run_label,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,embedding_model,chunk_strategy,chunk_size_tokens,chunk_overlap_tokens,reranker_enabled,index_base,error_bucket
G023_01,22,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,,4.5579,896,37,1,10,10,10,10,0.0,0.0,0.822222,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G024_01,23,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,4.2205,719,29,1,10,10,9,9,0.0,0.0,1.0,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,B
G025_01,24,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,4.2317,630,30,1,10,10,10,10,0.0,0.0,0.955556,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,B
G026_01,25,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,hybrid,0.5,0.2372,0.2,5,0.6667,,4.27,699,33,1,10,10,10,10,0.0,0.0,0.688889,1,0,1,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G027_01,26,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,hybrid,0.5,0.3066,0.3333,3,0.4,,4.1097,582,29,1,10,10,10,10,0.0,0.0,0.911111,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G028_01,27,intfloat_e5_base_v2__fixed_500__hybrid__noranker,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,hybrid,0.0,0.0,0.0,,1.0,,4.2057,603,25,1,10,10,10,10,0.0,0.0,0.911111,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,B
G029_01,28,intfloat_e5_base_v2__fixed_500__hybrid__noranker,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,hybrid,1.0,0.8503,1.0,1,1.0,,3.9988,449,34,1,10,10,9,9,0.0,0.0,0.733333,1,0,1,3,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G030_01,29,intfloat_e5_base_v2__fixed_500__hybrid__noranker,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,hybrid,0.3333,0.148,0.125,8,0.8571,,4.4428,843,32,1,10,10,10,10,0.0,0.0,0.733333,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G031_01,30,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,4.1697,528,37,1,10,10,10,10,0.0,0.0,0.955556,1,0,1,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,B
G032_01,31,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid,0.3333,0.2021,0.25,4,0.4,,4.0484,394,33,1,10,10,10,10,0.0,0.0,0.866667,1,1,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,OK
G033_01,32,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid,0.0,0.0,0.0,12,0.6667,,3.9982,444,34,1,10,10,10,10,0.0,0.0,1.0,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G034_01,33,intfloat_e5_base_v2__fixed_500__hybrid__noranker,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid,1.0,0.906,1.0,1,0.6667,,4.0484,472,30,1,10,10,7,7,0.0,0.0,0.555556,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G035_01,34,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid,1.0,0.6309,0.5,2,0.8,,4.015,410,35,1,10,10,10,10,0.0,0.0,0.822222,1,0,1,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G036_01,35,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid,0.6667,0.3759,0.3333,3,0.6667,,3.9696,429,27,1,10,10,10,10,0.0,0.0,0.866667,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G037_01,36,intfloat_e5_base_v2__fixed_500__hybrid__noranker,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,,4.021,362,31,1,10,10,10,10,0.0,0.0,0.955556,1,1,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,OK
G038_01,37,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid,1.0,0.9675,1.0,1,0.6667,,4.0649,479,33,1,10,10,10,10,0.0,0.0,0.911111,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G039_01,38,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,4.0687,489,31,1,10,10,9,9,0.0,0.0,0.866667,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,B
G040_01,39,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.4,,3.9845,494,35,1,10,10,5,5,0.0,0.0,0.733333,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G041_01,40,intfloat_e5_base_v2__fixed_500__hybrid__noranker,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid,0.0,0.0,0.0,20,0.6667,,4.1238,508,26,1,10,10,9,9,0.0,0.0,0.911111,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G001_02,41,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Kennwort aendern,llama3:8b,hybrid,1.0,1.0,1.0,1,0.75,,3.9962,409,30,1,10,10,10,10,0.0,0.0,0.511111,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G002_02,42,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Anmeldedaten speichern aktivieren,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,3.9728,360,31,1,10,10,10,10,0.0,0.0,0.866667,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G003_02,43,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Erstanmeldung mit DLS PIN,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9321,423,38,1,10,10,10,10,0.0,0.0,0.866667,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G004_02,44,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone vollstaendig beenden,llama3:8b,hybrid,1.0,0.901,1.0,1,0.8571,,3.9338,333,38,1,10,10,10,10,0.0,0.0,0.866667,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G005_02,45,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Fusion Leiste Funktionen,llama3:8b,hybrid,1.0,0.6979,0.5,2,1.0,,3.9934,382,34,1,10,10,10,10,0.0,0.0,0.866667,1,0,1,4,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G006_02,46,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone praefiertes Endgeraet wechseln,llama3:8b,hybrid,0.6667,0.5307,0.5,2,0.8571,,4.0124,389,31,1,10,10,10,10,0.0,0.0,0.955556,0,0,1,3,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G007_02,47,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone One Number Service konfigurieren,llama3:8b,hybrid,1.0,0.9747,1.0,1,1.0,,4.0501,449,35,1,10,10,10,10,0.0,0.0,0.377778,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G008_02,48,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Rufnummernanzeige steuern (CLIR),llama3:8b,hybrid,0.5,0.1934,0.125,8,0.4,,3.8915,326,36,1,10,10,10,10,0.0,0.0,0.822222,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G009_02,49,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Rufnummer fuer CLIR deaktivieren,llama3:8b,hybrid,0.6667,0.6508,1.0,1,0.6667,,3.9239,373,34,1,10,10,10,10,0.0,0.0,0.733333,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G010_02,50,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:8b,hybrid,1.0,0.7123,0.5,2,0.8571,,3.9942,394,30,1,10,10,10,10,0.0,0.0,0.955556,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G011_02,51,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Softphone Konferenz planen,llama3:8b,hybrid,1.0,0.3869,0.2,5,0.6667,,3.9329,355,32,1,10,10,10,10,0.0,0.0,0.955556,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G012_02,52,intfloat_e5_base_v2__fixed_500__hybrid__noranker,HP Drucker Papierstau beheben,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,4.0042,415,31,1,10,10,10,10,0.0,0.0,0.822222,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G013_02,53,intfloat_e5_base_v2__fixed_500__hybrid__noranker,HP Drucker Duplexmodul verwenden,llama3:8b,hybrid,0.6667,0.4776,0.5,2,0.8571,,3.971,392,35,1,10,10,10,10,0.0,0.0,0.822222,0,0,1,3,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G014_02,54,intfloat_e5_base_v2__fixed_500__hybrid__noranker,HP Drucker Patronen reinigen,llama3:8b,hybrid,1.0,0.906,1.0,1,0.6667,,3.9743,418,30,1,10,10,10,10,0.0,0.0,0.6,0,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G015_02,55,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Abwesenheitsagent in Clerk anlegen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,4.1928,552,33,1,10,10,8,8,0.0,0.0,1.0,1,0,1,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G016_02,56,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Outlook Ordner fuer Stellvertreter freigeben,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,4.3643,746,29,1,10,10,9,9,0.0,0.0,1.0,1,0,0,1,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G017_02,57,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Raeume oder Ressourcen buchen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9477,393,35,1,10,10,10,10,0.0,0.0,1.0,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
G018_02,58,intfloat_e5_base_v2__fixed_500__hybrid__noranker,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:8b,hybrid,1.0,0.6309,0.5,2,0.6667,,4.0983,447,26,1,10,10,10,10,0.0,0.0,0.733333,1,0,0,2,intfloat/e5-base-v2,fixed_500,500,0,0,C:\Users\Administrator\SupportApp\SupportApp\app\chatbot\data\faiss_index\index_intfloat_e5_base_v2_fixed_500,C
